# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-02-17T00:00:00.0/2019-02-18T00:00:00.0;10935.0352;8799.3564;7980.6079;818.7480;11706.7412;7828.9707;5542.1279;2286.8428;7059.9634;0.9667
2019-02-18T00:00:00.0/2019-02-19T00:00:00.0;10895.4229;8548.6680;7481.3813;1067.2864;10840.5928;7085.9873;4914.1226;2171.8647;6133.9863;0.9618
2019-02-19T00:00:00.0/2019-02-20T00:00:00.0;10855.1260;8622.3184;7591.9517;1030.3667;11076.1592;7403.4111;5303.7988;2099.6123;7012.6279;0.9625
2019-02-20T00:00:00.0/2019-02-21T00:00:00.0;10814.2197;8632.8545;7858.4497;774.4050;11660.7461;6994.0137;5231.5435;1762.4702;6598.8979;0.9625
2019-02-21T00:00:00.0/2019-02-22T00:00:00.0;10772.6074;8558.3037;7713.4922;844.8113;11354.0908;7918.8218;6089.4175;1829.4047;8353.5312;0.9628
2019-02-22T00:00:00.0/2019-02-23T00:00:00.0;10730.3311;8695.1299;7976.4375;718.6928;11876.4277;8425.7539;7121.9663;1303.7876;10590.7861;0.9632
2019-02-23T00:00:00.0/2019-02-24T00:00:00.0;10687.5303;8471.2744;7625.0723;846.2018;11263.3408;7257.0640;5266.1113;1990.9525;7107.8286;0.9632
2019-02-24T00:00:00.0/2019-02-25T00:00:00.0;10643.9971;8318.4580;7399.3589;919.0992;10890.5342;6493.3496;3879.6577;2613.6917;4749.8477;0.9635
2019-02-25T00:00:00.0/2019-02-26T00:00:00.0;10599.8857;8365.7920;7573.2485;792.5435;11286.3398;6015.8560;2668.7485;3347.1074;3155.6409;0.9639
2019-02-26T00:00:00.0/2019-02-27T00:00:00.0;10555.1191;8424.8223;7713.8955;710.9262;11480.3213;4390.6055;1387.4591;3003.1465;1543.9349;0.9622
2019-02-27T00:00:00.0/2019-02-28T00:00:00.0;10509.7793;8307.8818;7324.2285;983.6539;10781.0801;6013.5059;3821.8096;2191.6963;4726.5537;0.9625
2019-02-28T00:00:00.0/2019-03-01T00:00:00.0;10463.8203;8302.4092;7262.8232;1039.5858;10759.9121;8036.0806;6606.9346;1429.1460;9306.7354;0.9580
2019-03-01T00:00:00.0/2019-03-02T00:00:00.0;10417.2627;8364.0166;7710.9365;653.0798;11611.4053;6670.1255;5388.1172;1282.0084;6697.8081;0.9639
2019-03-02T00:00:00.0/2019-03-03T00:00:00.0;10370.1904;8207.3594;7321.5010;885.8591;10929.2646;5855.7178;3498.8726;2356.8450;4644.1665;0.9590
2019-03-03T00:00:00.0/2019-03-04T00:00:00.0;10322.5068;8141.4126;7227.7290;913.6838;10815.9473;6164.7031;3559.6433;2605.0598;4268.9814;0.9597
2019-03-04T00:00:00.0/2019-03-05T00:00:00.0;10274.3242;8271.8604;7553.7310;718.1293;11458.8574;7160.9175;5645.0103;1515.9072;7391.6577;0.9656
2019-03-05T00:00:00.0/2019-03-06T00:00:00.0;10225.5674;8111.3218;7366.2197;745.1017;11065.6455;6383.6577;3919.8423;2463.8152;4831.6255;0.9608
2019-03-06T00:00:00.0/2019-03-07T00:00:00.0;10176.3291;7985.0967;7105.5322;879.5646;10639.7725;7716.9229;6622.5190;1094.4039;9181.0830;0.9611
2019-03-07T00:00:00.0/2019-03-08T00:00:00.0;10126.5518;8033.5044;7248.7480;784.7565;11018.0293;7353.0889;5635.6992;1717.3896;7151.5156;0.9618
2019-03-08T00:00:00.0/2019-03-09T00:00:00.0;10076.3154;7942.0234;7189.4561;752.5673;10979.4238;5142.7871;2280.5823;2862.2048;2678.1099;0.9674
2019-03-09T00:00:00.0/2019-03-10T00:00:00.0;10025.5752;7961.8584;7180.4106;781.4475;10935.9727;3129.6965;308.8057;2820.8909;350.0385;0.9681
2019-03-10T00:00:00.0/2019-03-11T00:00:00.0;9974.4004;7984.5410;7077.1694;907.3712;10781.2432;3787.7312;960.7958;2826.9353;1097.0710;0.9632
2019-03-11T00:00:00.0/2019-03-12T00:00:00.0;9922.7568;7979.5674;7231.9238;747.6436;11083.4805;5278.9800;2741.6924;2537.2876;3174.2222;0.9688
2019-03-12T00:00:00.0/2019-03-13T00:00:00.0;9870.7080;7886.4263;7190.9336;695.4929;11087.8975;6897.2930;4727.5166;2169.7764;6922.4761;0.9483
2019-03-13T00:00:00.0/2019-03-14T00:00:00.0;9818.2236;7840.5171;7086.8833;753.6335;10930.7969;7492.4219;6247.8271;1244.5948;8726.2930;0.9694
2019-03-14T00:00:00.0/2019-03-15T00:00:00.0;9765.3184;7830.3848;7112.1567;718.2283;10992.9805;5637.4229;3243.7837;2393.6392;4254.9639;0.9698
2019-03-15T00:00:00.0/2019-03-16T00:00:00.0;9712.0996;7750.4409;7101.3940;649.0470;11089.8555;4827.6719;1988.6162;2839.0559;2634.4924;0.9705
2019-03-16T00:00:00.0/2019-03-17T00:00:00.0;9658.4941;7721.0903;7029.8662;691.2242;10913.0244;5877.9941;3325.8965;2552.0974;4232.1538;0.9705
2019-03-17T00:00:00.0/2019-03-18T00:00:00.0;9604.5166;7669.5146;6902.5513;766.9631;10690.9121;6486.2993;4123.7603;2362.5386;5492.4849;0.9708
2019-03-18T00:00:00.0/2019-03-19T00:00:00.0;9550.2314;7585.4575;6677.4434;908.0143;10346.3564;7552.7944;6597.9561;954.8384;10054.8555;0.9712
2019-03-19T00:00:00.0/2019-03-20T00:00:00.0;9495.6045;7510.2515;6826.1567;684.0945;10706.1582;5128.3496;2264.1306;2864.2190;2854.1270;0.9715
2019-03-20T00:00:00.0/2019-03-21T00:00:00.0;9440.7070;7543.1636;6855.3242;687.8394;10801.7490;4844.3306;2066.4185;2777.9121;2522.1619;0.9684
2019-03-21T00:00:00.0/2019-03-22T00:00:00.0;9385.4980;7512.2993;6784.8638;727.4359;10653.4189;6261.6860;4505.1147;1756.5714;6528.6895;0.9691
2019-03-22T00:00:00.0/2019-03-23T00:00:00.0;9330.0176;7191.5454;5971.1846;1220.3610;9199.2627;6788.7085;5226.3076;1562.4008;7514.2793;0.9698
2019-03-23T00:00:00.0/2019-03-24T00:00:00.0;9274.3008;7242.0430;6234.3408;1007.7019;9720.8828;7032.8320;5820.8496;1211.9822;8586.9326;0.9705
2019-03-24T00:00:00.0/2019-03-25T00:00:00.0;9218.3926;7296.1646;6573.3638;722.8009;10464.1289;6788.4751;5516.7798;1271.6956;7564.8696;0.9708
2019-03-25T00:00:00.0/2019-03-26T00:00:00.0;9162.2334;7224.0312;6455.9360;768.0950;10270.7363;3347.1943;718.6523;2628.5420;858.7986;0.9719
2019-03-26T00:00:00.0/2019-03-27T00:00:00.0;9105.9248;7238.1255;6591.8838;646.2416;10546.7471;4142.5835;1694.5729;2448.0107;2075.0078;0.9719
2019-03-27T00:00:00.0/2019-03-28T00:00:00.0;9049.3965;7010.6782;5721.8618;1288.8168;8922.6279;4556.9077;1826.9856;2729.9221;2253.8110;0.9726
2019-03-28T00:00:00.0/2019-03-29T00:00:00.0;8992.7627;7167.1460;6288.2729;878.8729;10042.9844;5193.2739;3374.2485;1819.0255;4131.5547;0.9729
2019-03-29T00:00:00.0/2019-03-30T00:00:00.0;8935.9424;6972.4634;5971.9810;1000.4825;9504.0156;5946.2031;4350.9331;1595.2700;5601.8877;0.9736
2019-03-30T00:00:00.0/2019-03-31T00:00:00.0;8879.0625;6808.8989;5671.3203;1137.5784;9011.5488;5331.1782;2133.7461;3197.4319;2957.3789;0.9740
2019-03-31T00:00:00.0/2019-04-01T00:00:00.0;8822.0303;6921.2432;6293.0635;628.1796;10236.5977;4947.0254;2454.4226;2492.6028;3196.3513;0.9747
2019-04-01T00:00:00.0/2019-04-02T00:00:00.0;8764.9854;6831.7939;6043.4331;788.3606;9812.9062;5604.2554;3671.5366;1932.7188;4857.3110;0.9750
2019-04-02T00:00:00.0/2019-04-03T00:00:00.0;8707.8691;6845.1279;6104.9829;740.1451;9994.3750;6044.9375;4528.0972;1516.8401;6854.2349;0.9753
2019-04-03T00:00:00.0/2019-04-04T00:00:00.0;8650.6982;6830.1675;6081.4966;748.6708;9971.8369;6429.7988;5349.8745;1079.9244;7818.2363;0.9760
2019-04-04T00:00:00.0/2019-04-05T00:00:00.0;8593.5449;6764.7256;5980.9126;783.8131;9840.4619;4957.3398;3138.6575;1818.6826;4204.2046;0.9764
2019-04-05T00:00:00.0/2019-04-06T00:00:00.0;8536.3730;6767.1592;5957.1978;809.9612;9816.7178;2396.6465;187.9979;2208.6487;225.9460;0.9774
2019-04-06T00:00:00.0/2019-04-07T00:00:00.0;8479.2686;6751.6533;5921.8540;829.7992;9776.3477;6635.4375;5758.2524;877.1854;9022.3262;0.9774
2019-04-07T00:00:00.0/2019-04-08T00:00:00.0;8422.1846;6932.7676;6358.4072;574.3604;10793.6514;6833.8096;6218.1709;615.6390;9999.5342;0.9781
2019-04-08T00:00:00.0/2019-04-09T00:00:00.0;8365.2158;6772.1938;6024.0752;748.1185;10119.9541;6729.8340;5985.2446;744.5890;9781.6943;0.9785
2019-04-09T00:00:00.0/2019-04-10T00:00:00.0;8308.3066;6546.4746;5661.4316;885.0428;9467.6797;6435.2563;5505.4697;929.7867;8731.8633;0.9740
2019-04-10T00:00:00.0/2019-04-11T00:00:00.0;8251.5625;6392.6831;5397.9121;994.7711;9081.5146;5255.3550;3460.2783;1795.0769;4876.1636;0.9743
2019-04-11T00:00:00.0/2019-04-12T00:00:00.0;8194.9150;6480.7871;5850.5029;630.2845;9966.4355;3401.4529;1337.6602;2063.7927;1668.3224;0.9750
2019-04-12T00:00:00.0/2019-04-13T00:00:00.0;8138.4810;6380.5654;5443.3223;937.2433;9133.2861;4003.7112;1170.0286;2833.6826;1574.2216;0.9701
2019-04-13T00:00:00.0/2019-04-14T00:00:00.0;8082.1821;6544.3857;5856.0952;688.2903;10035.0742;6487.8188;5792.0234;695.7953;9589.0215;0.9760
2019-04-14T00:00:00.0/2019-04-15T00:00:00.0;8026.1436;6481.1758;5832.4844;648.6912;10061.6309;6444.2495;5798.9849;645.2647;9749.1846;0.9764
2019-04-15T00:00:00.0/2019-04-16T00:00:00.0;7970.2773;6281.0093;5693.2886;587.7210;9943.5625;5993.4136;5190.6572;802.7562;7980.9282;0.9771
2019-04-16T00:00:00.0/2019-04-17T00:00:00.0;7914.7173;6230.8960;5472.2637;758.6326;9435.4092;5000.0942;3106.1201;1893.9739;4345.4136;0.9774
2019-04-17T00:00:00.0/2019-04-18T00:00:00.0;7859.3672;6081.0190;4930.5850;1150.4341;8349.3516;5658.8643;4149.2905;1509.5735;6511.4907;0.9785
2019-04-18T00:00:00.0/2019-04-19T00:00:00.0;7804.3677;6223.8638;5667.3735;556.4901;9994.9834;6015.8672;5296.2549;719.6120;8610.1055;0.9785
2019-04-19T00:00:00.0/2019-04-20T00:00:00.0;7749.6162;6050.2144;5149.6499;900.5646;8885.1523;5971.4365;5044.7783;926.6580;8378.6191;0.9792
2019-04-20T00:00:00.0/2019-04-21T00:00:00.0;7695.2573;6022.7188;5415.1860;607.5329;9577.2764;4811.0527;3072.3335;1738.7194;4441.7905;0.9795
2019-04-21T00:00:00.0/2019-04-22T00:00:00.0;7641.2266;5936.9185;5112.6812;824.2377;8962.7461;4700.4819;2878.6460;1821.8362;4178.4062;0.9851
2019-04-22T00:00:00.0/2019-04-23T00:00:00.0;7587.5449;5894.0034;5019.2041;874.7990;8825.2695;4514.9609;2472.2295;2042.7312;3530.4177;0.9858
2019-04-23T00:00:00.0/2019-04-24T00:00:00.0;7534.2759;5897.5811;5060.4136;837.1674;8941.0381;4320.2720;2451.2561;1869.0157;3428.4263;0.9861
2019-04-24T00:00:00.0/2019-04-25T00:00:00.0;7481.3936;5833.8691;5033.4189;800.4501;8993.0420;4809.7075;3237.7205;1571.9871;4870.2886;0.9868
2019-04-25T00:00:00.0/2019-04-26T00:00:00.0;7429.0122;5888.4204;5153.0732;735.3470;9220.4678;4993.0449;3632.1289;1360.9159;5442.0601;0.9868
2019-04-26T00:00:00.0/2019-04-27T00:00:00.0;7377.0229;5689.0488;4600.5757;1088.4733;8140.0562;3591.2297;1626.2510;1964.9788;2245.7332;0.9875
2019-04-27T00:00:00.0/2019-04-28T00:00:00.0;7325.5269;5876.3452;5232.3428;644.0023;9552.3623;5729.4990;4994.9766;734.5224;8539.0273;0.9878
2019-04-28T00:00:00.0/2019-04-29T00:00:00.0;7274.5005;5830.2686;5211.4590;618.8096;9572.7520;5728.4160;5068.8926;659.5236;8784.8398;0.9885
2019-04-29T00:00:00.0/2019-04-30T00:00:00.0;7223.9644;5615.3423;4777.9771;837.3655;8652.7656;5513.5479;4702.8955;810.6524;8081.8916;0.9844
2019-04-30T00:00:00.0/2019-05-01T00:00:00.0;7174.0654;5610.7378;5067.4297;543.3085;9436.5020;3764.7419;1606.6451;2158.0967;2398.5518;0.9844
2019-05-01T00:00:00.0/2019-05-02T00:00:00.0;7124.6318;5635.6421;5030.4277;605.2141;9359.1055;5546.2349;4907.6221;638.6124;8674.6494;0.9847
2019-05-02T00:00:00.0/2019-05-03T00:00:00.0;7075.8281;5719.1172;5094.8926;624.2247;9507.1777;5674.2266;5053.9800;620.2465;9160.8516;0.9799
2019-05-03T00:00:00.0/2019-05-04T00:00:00.0;7027.5581;5613.2412;4940.1621;673.0792;9244.4727;5525.4395;4819.7114;705.7281;8560.3389;0.9806
2019-05-04T00:00:00.0/2019-05-05T00:00:00.0;6980.0020;5517.7109;4879.0474;638.6636;9165.0615;5496.4629;4863.5269;632.9360;8978.2334;0.9806
2019-05-05T00:00:00.0/2019-05-06T00:00:00.0;6932.9985;5393.2939;4718.4600;674.8338;8816.3418;5229.3687;4455.2471;774.1218;7769.5635;0.9812
2019-05-06T00:00:00.0/2019-05-07T00:00:00.0;6886.6934;5338.3120;4790.9604;547.3514;9122.3047;4739.2998;3705.6436;1033.6561;5874.4346;0.9764
2019-05-07T00:00:00.0/2019-05-08T00:00:00.0;6841.0537;5225.1392;4470.8999;754.2395;8371.4023;2340.0679;319.7209;2020.3469;505.7427;0.9819
2019-05-08T00:00:00.0/2019-05-09T00:00:00.0;6796.1265;5233.5977;4506.0171;727.5804;8511.2773;3028.1667;839.6784;2188.4883;1232.0640;0.9823
2019-05-09T00:00:00.0/2019-05-10T00:00:00.0;6751.8604;5341.9365;4678.5913;663.3452;8961.1377;3774.9875;1089.3179;2685.6699;2483.9231;0.9830
2019-05-10T00:00:00.0/2019-05-11T00:00:00.0;6708.4092;5213.5527;4363.0293;850.5232;8274.1709;3930.6763;2436.3105;1494.3658;3687.7021;0.9830
2019-05-11T00:00:00.0/2019-05-12T00:00:00.0;6665.6353;5210.0029;4416.1343;793.8690;8415.2402;3038.8828;1085.7850;1953.0978;1650.4435;0.9837
2019-05-12T00:00:00.0/2019-05-13T00:00:00.0;6623.6904;5341.6948;4741.1743;600.5204;9229.6162;5154.2412;4415.8701;738.3713;7961.0000;0.9837
2019-05-13T00:00:00.0/2019-05-14T00:00:00.0;6582.4771;5274.4917;4748.9590;525.5327;9349.1191;5193.7339;4638.3252;555.4086;8659.1719;0.9844
2019-05-14T00:00:00.0/2019-05-15T00:00:00.0;6542.0762;5102.2183;4247.8369;854.3814;8180.4258;4880.6382;3872.0002;1008.6381;6859.4648;0.9847
2019-05-15T00:00:00.0/2019-05-16T00:00:00.0;6502.5225;5126.5532;4358.2681;768.2850;8522.9277;4918.1431;4006.9553;911.1878;7251.2598;0.9851
2019-05-16T00:00:00.0/2019-05-17T00:00:00.0;6463.7295;5126.6255;4373.1968;753.4287;8547.9170;4919.5410;4086.5122;833.0288;7149.5923;0.9861
2019-05-17T00:00:00.0/2019-05-18T00:00:00.0;6425.8994;5164.9854;4489.6626;675.3227;8872.2041;5079.3740;4358.0742;721.2996;8363.6865;0.9861
2019-05-18T00:00:00.0/2019-05-19T00:00:00.0;6388.8179;5077.0000;4451.5088;625.4910;8809.4697;4332.5640;2925.9280;1406.6359;5195.7456;0.9865
2019-05-19T00:00:00.0/2019-05-20T00:00:00.0;6352.7285;4915.2129;4151.5493;763.6635;8153.4155;3896.4077;2432.8716;1463.5360;3911.0256;0.9865
2019-05-20T00:00:00.0/2019-05-21T00:00:00.0;6317.4639;4985.6973;4256.9746;728.7228;8449.0156;4636.6362;3731.8228;904.8132;6437.8428;0.9816
2019-05-21T00:00:00.0/2019-05-22T00:00:00.0;6283.1182;4971.7808;4334.5161;637.2643;8677.8545;3019.7820;1166.0078;1853.7743;1946.4241;0.9872
2019-05-22T00:00:00.0/2019-05-23T00:00:00.0;6249.6885;4919.9097;4297.3950;622.5145;8672.6982;2993.4131;1206.3159;1787.0972;1876.5531;0.9875
2019-05-23T00:00:00.0/2019-05-24T00:00:00.0;6217.2285;4960.1147;4386.0464;574.0682;8902.1562;4829.2100;4168.0220;661.1883;7830.3154;0.9875
2019-05-24T00:00:00.0/2019-05-25T00:00:00.0;6185.6460;5084.1250;4582.1328;501.9923;9417.5889;4426.8315;3409.6624;1017.1690;6281.8926;0.9778
2019-05-25T00:00:00.0/2019-05-26T00:00:00.0;6155.1006;4948.8853;4312.8682;636.0170;8776.5146;4340.0474;2878.7424;1461.3047;5519.9570;0.9830
2019-05-26T00:00:00.0/2019-05-27T00:00:00.0;6125.4766;4935.0244;4381.8804;553.1440;8999.0449;4043.1257;3150.1113;893.0143;5366.4092;0.9833
2019-05-27T00:00:00.0/2019-05-28T00:00:00.0;6096.8496;4827.9800;4215.3726;612.6075;8658.8252;4378.8955;3525.8008;853.0947;6096.7593;0.9837
2019-05-28T00:00:00.0/2019-05-29T00:00:00.0;6069.2168;4806.1943;4235.8755;570.3188;8736.6035;4423.3931;3560.9202;862.4729;6184.6323;0.9788
2019-05-29T00:00:00.0/2019-05-30T00:00:00.0;6042.6309;4822.8843;4256.6855;566.1989;8801.4023;4353.3760;3360.1846;993.1916;6266.2344;0.9788
2019-05-30T00:00:00.0/2019-05-31T00:00:00.0;6017.0171;4799.1797;4256.6406;542.5387;8847.0762;4570.8530;3917.5574;653.2957;7396.2754;0.9792
2019-05-31T00:00:00.0/2019-06-01T00:00:00.0;5992.4414;4729.3682;4153.6616;575.7066;8605.0156;4266.9844;3333.3726;933.6118;5767.7671;0.9795
2019-06-01T00:00:00.0/2019-06-02T00:00:00.0;5968.9067;4685.0889;4037.2617;647.8272;8337.4355;4173.1816;3251.5322;921.6492;5610.9902;0.9799
2019-06-02T00:00:00.0/2019-06-03T00:00:00.0;5946.4692;4707.5420;4144.4526;563.0893;8656.0244;4596.8281;3965.4265;631.4017;7848.4907;0.9799
2019-06-03T00:00:00.0/2019-06-04T00:00:00.0;5925.0391;4642.1147;3973.4541;668.6606;8232.2773;4598.2588;3911.9055;686.3530;7958.2266;0.9750
2019-06-04T00:00:00.0/2019-06-05T00:00:00.0;5904.7314;4707.0791;4102.8369;604.2422;8591.1748;4452.8262;3689.5127;763.3135;6918.5923;0.9802
2019-06-05T00:00:00.0/2019-06-06T00:00:00.0;5885.4854;4825.9702;4319.5327;506.4373;9178.8535;3959.1587;2715.0730;1244.0856;4724.5493;0.9802
2019-06-06T00:00:00.0/2019-06-07T00:00:00.0;5867.3008;4803.7134;4297.0562;506.6576;9139.6670;4266.0054;2938.1245;1327.8809;6091.1953;0.9806
2019-06-07T00:00:00.0/2019-06-08T00:00:00.0;5850.2383;4607.5562;4053.5759;553.9802;8581.6211;2555.8022;423.3482;2132.4539;865.3865;0.9806
2019-06-08T00:00:00.0/2019-06-09T00:00:00.0;5834.2397;4442.6323;3692.5107;750.1214;7676.6807;3787.6191;2563.6011;1224.0181;4429.1133;0.9809
2019-06-09T00:00:00.0/2019-06-10T00:00:00.0;5819.3882;4648.0479;4100.8999;547.1476;8684.3760;4378.3262;3490.2490;888.0770;7005.2896;0.9809
2019-06-10T00:00:00.0/2019-06-11T00:00:00.0;5805.6367;4657.3027;4060.8469;596.4557;8568.8408;3749.3049;1573.3611;2175.9438;3032.4695;0.9653
2019-06-11T00:00:00.0/2019-06-12T00:00:00.0;5792.9800;4661.4443;4060.4304;601.0140;8630.8662;4044.8535;2543.2341;1501.6194;4574.9097;0.9812
2019-06-12T00:00:00.0/2019-06-13T00:00:00.0;5781.4731;4691.9717;4162.5225;529.4495;8909.6328;3779.5571;2390.5034;1389.0535;4221.5317;0.9812
2019-06-13T00:00:00.0/2019-06-14T00:00:00.0;5771.0474;4657.3765;4093.3733;564.0034;8757.2354;4158.4707;3061.5918;1096.8789;5466.6895;0.9816
2019-06-14T00:00:00.0/2019-06-15T00:00:00.0;5761.7988;4597.4785;4005.1780;592.3005;8515.4326;4123.4644;3130.5405;992.9237;5506.6890;0.9816
2019-06-15T00:00:00.0/2019-06-16T00:00:00.0;5753.6719;4479.4609;3819.7104;659.7505;8022.6626;1898.3430;236.8249;1661.5181;406.3311;0.9816
2019-06-16T00:00:00.0/2019-06-17T00:00:00.0;5746.6333;4487.0068;3779.4614;707.5452;7926.4307;3226.2380;1483.6025;1742.6356;2578.4905;0.9819
2019-06-17T00:00:00.0/2019-06-18T00:00:00.0;5740.7793;4596.0830;4071.2112;524.8721;8744.4512;4258.5693;3472.2771;786.2921;6848.6606;0.9819
2019-06-18T00:00:00.0/2019-06-19T00:00:00.0;5736.0938;4695.8022;4206.3560;489.4460;9116.9736;4670.4209;4172.3701;498.0505;8842.6055;0.9816
2019-06-19T00:00:00.0/2019-06-20T00:00:00.0;5732.5103;4588.9917;4101.7720;487.2198;8843.2314;4482.9966;3907.4236;575.5729;7729.6846;0.9816
2019-06-20T00:00:00.0/2019-06-21T00:00:00.0;5730.0181;4606.0557;4050.3809;555.6748;8679.5166;3750.2419;1845.9728;1904.2693;3983.5359;0.9819
2019-06-21T00:00:00.0/2019-06-22T00:00:00.0;5728.7144;4709.1821;4216.6919;492.4902;9120.0020;4164.7310;3380.6572;784.0735;6501.7085;0.9767
2019-06-22T00:00:00.0/2019-06-23T00:00:00.0;5728.5405;4631.0552;4130.0728;500.9826;8897.9775;4604.2168;4105.0269;499.1898;8630.8955;0.9663
2019-06-23T00:00:00.0/2019-06-24T00:00:00.0;5729.5415;4698.5684;4222.4067;476.1617;9136.6045;4686.1045;4213.4307;472.6738;8995.1631;0.9816
2019-06-24T00:00:00.0/2019-06-25T00:00:00.0;5731.6450;4671.5767;4188.4233;483.1532;9046.9785;4252.4014;3077.0400;1175.3613;6337.3687;0.9816
2019-06-25T00:00:00.0/2019-06-26T00:00:00.0;5734.8428;4421.0723;3684.3262;736.7460;7746.5459;2381.1526;791.3740;1589.7787;1416.3795;0.9819
2019-06-26T00:00:00.0/2019-06-27T00:00:00.0;5739.2095;4605.8994;4045.8721;560.0273;8646.9043;4467.0112;3797.6934;669.3180;7537.7124;0.9819
2019-06-27T00:00:00.0/2019-06-28T00:00:00.0;5744.7515;4694.6313;4214.2808;480.3506;9094.6211;4117.3003;2915.5479;1201.7524;6318.1108;0.9816
2019-06-28T00:00:00.0/2019-06-29T00:00:00.0;5751.3799;4609.3828;3996.5325;612.8503;8514.0879;4471.2207;3689.5867;781.6338;7512.4468;0.9816
2019-06-29T00:00:00.0/2019-06-30T00:00:00.0;5759.1216;4614.2349;4096.8857;517.3492;8784.1191;4295.2383;3217.0242;1078.2144;6508.9180;0.9816
2019-06-30T00:00:00.0/2019-07-01T00:00:00.0;5768.0259;4582.8115;4020.4226;562.3889;8543.5459;4084.3550;3097.9465;986.4084;5639.9238;0.9812
2019-07-01T00:00:00.0/2019-07-02T00:00:00.0;5778.0068;4521.8643;3894.1797;627.6847;8205.6074;2956.7112;963.8821;1992.8290;1870.3566;0.9812
2019-07-02T00:00:00.0/2019-07-03T00:00:00.0;5789.0854;4575.4790;3933.7275;641.7517;8339.5605;4190.6602;3125.5977;1065.0627;6203.8774;0.9812
2019-07-03T00:00:00.0/2019-07-04T00:00:00.0;5801.3154;4666.1792;4083.6458;582.5334;8653.3496;4594.8623;3960.0798;634.7823;8155.4751;0.9812
2019-07-04T00:00:00.0/2019-07-05T00:00:00.0;5814.5981;4669.9829;4105.7910;564.1920;8675.4629;4006.9006;2821.8325;1185.0681;4967.5742;0.9812
2019-07-05T00:00:00.0/2019-07-06T00:00:00.0;5829.0010;4565.4668;3918.4182;647.0489;8206.4668;3674.3542;2283.1995;1391.1547;3918.0352;0.9806
2019-07-06T00:00:00.0/2019-07-07T00:00:00.0;5844.4590;4488.5576;3526.0083;962.5493;7181.0444;4234.1543;3121.1370;1113.0175;5896.0347;0.9806
2019-07-07T00:00:00.0/2019-07-08T00:00:00.0;5860.9756;4698.6992;4117.6855;581.0140;8644.6650;3890.9487;2009.7150;1881.2338;3831.6892;0.9753
2019-07-08T00:00:00.0/2019-07-09T00:00:00.0;5878.6040;4768.0938;4250.3115;517.7820;8982.6113;4735.6406;4196.2808;539.3603;8672.6191;0.9802
2019-07-09T00:00:00.0/2019-07-10T00:00:00.0;5897.2427;4789.8594;4323.3403;466.5191;9163.7959;4189.8286;2976.1909;1213.6375;5263.1465;0.9802
2019-07-10T00:00:00.0/2019-07-11T00:00:00.0;5916.9624;4792.5762;4330.5073;462.0688;9137.0068;4715.8721;4141.6953;574.1768;8251.0576;0.9799
2019-07-11T00:00:00.0/2019-07-12T00:00:00.0;5937.7236;4822.7495;4348.0566;474.6932;9175.1924;4426.4878;3504.9319;921.5558;6424.6270;0.9795
2019-07-12T00:00:00.0/2019-07-13T00:00:00.0;5959.5083;4757.2344;4211.2905;545.9436;8760.9326;3716.0605;2098.7385;1617.3220;3613.7351;0.9740
2019-07-13T00:00:00.0/2019-07-14T00:00:00.0;5982.2827;4816.6704;4220.1294;596.5414;8732.6963;3311.7710;989.6937;2322.0774;1894.1747;0.9688
2019-07-14T00:00:00.0/2019-07-15T00:00:00.0;6006.0420;4741.9165;4097.8042;644.1121;8387.5078;4053.6257;2920.1150;1133.5107;4858.4683;0.9792
2019-07-15T00:00:00.0/2019-07-16T00:00:00.0;6030.8462;4699.7466;3938.0425;761.7039;7950.7427;4013.7009;2475.5547;1538.1462;4712.2676;0.9788
2019-07-16T00:00:00.0/2019-07-17T00:00:00.0;6056.6270;4781.6357;4079.8621;701.7736;8259.4141;3641.2388;1956.2281;1685.0105;3180.8962;0.9837
2019-07-17T00:00:00.0/2019-07-18T00:00:00.0;6083.3931;4815.9668;4058.5540;757.4130;8188.8369;4728.1631;3957.4419;770.7210;7608.1895;0.9833
2019-07-18T00:00:00.0/2019-07-19T00:00:00.0;6111.0635;4918.4844;4255.8955;662.5885;8657.3584;4862.3896;4213.4688;648.9211;8249.6836;0.9833
2019-07-19T00:00:00.0/2019-07-20T00:00:00.0;6139.7676;4979.8184;4483.2588;496.5597;9205.5928;4869.7944;4327.4897;542.3047;8388.5947;0.9826
2019-07-20T00:00:00.0/2019-07-21T00:00:00.0;6169.3232;5163.7310;4621.7070;542.0240;9451.9697;5153.9146;4610.6255;543.2889;9293.4756;0.9826
2019-07-21T00:00:00.0/2019-07-22T00:00:00.0;6199.8433;5207.7778;4689.2812;518.4970;9608.5332;3964.1990;1860.4569;2103.7422;3126.7031;0.9868
2019-07-22T00:00:00.0/2019-07-23T00:00:00.0;6231.2778;4980.5571;4292.7329;687.8240;8556.1768;4550.5332;3576.0430;974.4902;6559.5732;0.9868
2019-07-23T00:00:00.0/2019-07-24T00:00:00.0;6263.6099;4838.2856;3867.2671;971.0187;7539.3901;3511.1409;1658.9987;1852.1421;2602.6074;0.9865
2019-07-24T00:00:00.0/2019-07-25T00:00:00.0;6296.8179;4932.6885;4071.0869;861.6018;7981.2324;1853.6134;123.7906;1729.8229;197.4254;0.9865
2019-07-25T00:00:00.0/2019-07-26T00:00:00.0;6330.9053;5150.7305;4554.8989;595.8317;9123.0371;4559.2578;3339.0730;1220.1846;6093.8423;0.9861
