# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -22.2001
# Longitude (positive East, ISO 19115): -65.6296
# Altitude (m): 3529.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-15
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2009-02-24T00:00:00.0/2009-02-25T00:00:00.0;10740.7295;8729.1318;7687.0938;1042.0383;11088.7568;5528.4473;2476.8418;3051.6055;2837.0037;0.9896
2009-02-25T00:00:00.0/2009-02-26T00:00:00.0;10703.8057;8775.1846;8048.2593;726.9247;11839.9307;4519.0547;1022.2794;3496.7754;1195.5721;0.9899
2009-02-26T00:00:00.0/2009-02-27T00:00:00.0;10666.2861;8758.9756;7972.0015;786.9747;11723.7080;5658.8662;2345.6006;3313.2654;2801.0786;0.9851
2009-02-27T00:00:00.0/2009-02-28T00:00:00.0;10628.1738;8701.6338;8091.9785;609.6547;12029.2227;3465.2756;486.6434;2978.6323;514.5004;0.9802
2009-02-28T00:00:00.0/2009-03-01T00:00:00.0;10589.4219;8652.5908;8076.3247;576.2660;11910.7100;6818.1968;4875.3198;1942.8770;5720.2881;0.9753
2009-03-01T00:00:00.0/2009-03-02T00:00:00.0;10550.1338;8485.8223;7377.3682;1108.4540;10714.4775;5433.9502;1920.0938;3513.8562;2235.4639;0.9760
2009-03-02T00:00:00.0/2009-03-03T00:00:00.0;10510.2139;8486.4375;7344.8823;1141.5558;10628.7617;4286.6968;2129.6221;2157.0747;2893.0625;0.9767
2009-03-03T00:00:00.0/2009-03-04T00:00:00.0;10469.7939;8538.3555;7731.7373;806.6176;11456.5928;6148.0830;3512.3899;2635.6931;4169.2178;0.9823
2009-03-04T00:00:00.0/2009-03-05T00:00:00.0;10428.8594;8461.4062;7400.0137;1061.3926;10846.4805;5310.8687;3348.7192;1962.1494;4451.0747;0.9823
2009-03-05T00:00:00.0/2009-03-06T00:00:00.0;10387.3037;8480.6074;7832.1987;648.4092;11652.3291;6362.1846;2160.5581;4201.6260;2825.3215;0.9833
2009-03-06T00:00:00.0/2009-03-07T00:00:00.0;10345.2510;8416.4756;7686.9067;729.5688;11364.5488;6067.7388;3620.2556;2447.4832;4180.0830;0.9833
2009-03-07T00:00:00.0/2009-03-08T00:00:00.0;10302.6260;8325.9229;7348.6196;977.3029;10915.2520;6221.7134;3401.5742;2820.1394;4562.0312;0.9736
2009-03-08T00:00:00.0/2009-03-09T00:00:00.0;10259.5449;8375.7256;7642.7114;733.0138;11367.8027;6489.2793;3919.9519;2569.3274;5003.4990;0.9844
2009-03-09T00:00:00.0/2009-03-10T00:00:00.0;10215.9512;8373.9824;7617.8384;756.1443;11329.6836;5825.5791;2684.0159;3141.5632;3751.2998;0.9844
2009-03-10T00:00:00.0/2009-03-11T00:00:00.0;10171.8281;8367.2334;7542.9766;824.2573;11148.9473;6629.4443;4256.0576;2373.3867;5326.0898;0.9854
2009-03-11T00:00:00.0/2009-03-12T00:00:00.0;10127.2715;8308.0869;7217.7417;1090.3456;10605.3848;6608.3384;4104.4141;2503.9243;5540.6895;0.9806
2009-03-12T00:00:00.0/2009-03-13T00:00:00.0;10082.1953;8169.1602;6923.8467;1245.3136;10217.1338;5846.7075;2825.1079;3021.5996;4078.4233;0.9865
2009-03-13T00:00:00.0/2009-03-14T00:00:00.0;10036.7783;8213.1162;7297.3945;915.7216;10933.6797;5867.3179;3042.7876;2824.5303;3845.6465;0.9868
2009-03-14T00:00:00.0/2009-03-15T00:00:00.0;9990.8623;8478.9141;7945.2915;533.6230;12255.1104;7856.7051;6339.4824;1517.2228;8999.6514;0.9608
2009-03-15T00:00:00.0/2009-03-16T00:00:00.0;9944.4785;8344.7373;7781.4136;563.3235;12006.4141;8123.4438;7384.7388;738.7051;10312.2705;0.9875
2009-03-16T00:00:00.0/2009-03-17T00:00:00.0;9897.7373;8211.1260;7446.8374;764.2887;11371.1367;7786.4575;6739.8755;1046.5820;8839.6797;0.9823
2009-03-17T00:00:00.0/2009-03-18T00:00:00.0;9850.5811;8026.8623;7143.0728;883.7897;10761.1025;5040.7847;2331.2512;2709.5334;3031.6191;0.9882
2009-03-18T00:00:00.0/2009-03-19T00:00:00.0;9803.0078;8047.7939;7357.3833;690.4106;11222.2725;4479.8892;1219.1323;3260.7566;1442.2286;0.9889
2009-03-19T00:00:00.0/2009-03-20T00:00:00.0;9755.1123;7961.4995;7254.1318;707.3674;11084.3037;3903.8931;727.7783;3176.1150;984.0685;0.9892
2009-03-20T00:00:00.0/2009-03-21T00:00:00.0;9706.8516;7927.4526;7224.9561;702.4965;11128.6689;2623.7449;182.8116;2440.9333;213.1383;0.9847
2009-03-21T00:00:00.0/2009-03-22T00:00:00.0;9658.2256;7916.4897;7339.2559;577.2335;11412.5957;3466.5764;296.2574;3170.3191;453.8925;0.9903
2009-03-22T00:00:00.0/2009-03-23T00:00:00.0;9609.3203;7908.5962;7055.4941;853.1022;10869.2520;6900.4663;5358.2588;1542.2073;6677.1294;0.9854
2009-03-23T00:00:00.0/2009-03-24T00:00:00.0;9560.1074;7849.1123;6978.7749;870.3374;10759.6436;6231.8057;3838.5420;2393.2637;5268.4600;0.9802
2009-03-24T00:00:00.0/2009-03-25T00:00:00.0;9510.5732;7856.5625;7268.1211;588.4417;11307.5156;4891.5503;2060.1990;2831.3513;2435.7290;0.9812
2009-03-25T00:00:00.0/2009-03-26T00:00:00.0;9460.8145;7772.9741;6947.1577;825.8165;10706.6660;4603.6577;1689.5725;2914.0854;2074.2205;0.9816
2009-03-26T00:00:00.0/2009-03-27T00:00:00.0;9410.7520;7768.6963;7093.2607;675.4355;11043.2334;5780.1196;2674.6833;3105.4365;3780.9077;0.9823
2009-03-27T00:00:00.0/2009-03-28T00:00:00.0;9360.5264;7744.9487;6901.5962;843.3524;10772.5625;6852.6558;4851.1040;2001.5519;6795.5605;0.9826
2009-03-28T00:00:00.0/2009-03-29T00:00:00.0;9310.0791;7697.3115;6924.6567;772.6547;10872.3096;6134.5835;3793.7251;2340.8584;5137.8633;0.9830
2009-03-29T00:00:00.0/2009-03-30T00:00:00.0;9259.4375;7650.3936;6637.5527;1012.8411;10353.5869;6651.6929;4466.6455;2185.0474;6263.1377;0.9833
2009-03-30T00:00:00.0/2009-03-31T00:00:00.0;9208.6426;7571.1299;6826.3203;744.8096;10790.8750;6032.9150;3371.0037;2661.9114;4880.6836;0.9840
2009-03-31T00:00:00.0/2009-04-01T00:00:00.0;9157.6846;7489.9946;6776.4272;713.5671;10746.3760;4883.1138;2534.6577;2348.4561;4043.5071;0.9840
2009-04-01T00:00:00.0/2009-04-02T00:00:00.0;9106.5410;7500.7959;6975.5361;525.2593;11229.0068;5501.2451;2668.4412;2832.8040;3683.0088;0.9847
2009-04-02T00:00:00.0/2009-04-03T00:00:00.0;9055.3496;7468.0093;6602.9653;865.0442;10436.1914;6455.1040;4264.8599;2190.2441;6413.1816;0.9847
2009-04-03T00:00:00.0/2009-04-04T00:00:00.0;9004.0449;7432.7358;6559.1865;873.5493;10410.2998;7119.3828;6177.2349;942.1479;8879.9717;0.9854
2009-04-04T00:00:00.0/2009-04-05T00:00:00.0;8952.6182;7463.6836;6607.1582;856.5253;10558.2090;7398.6606;6541.2554;857.4055;10011.3506;0.9861
2009-04-05T00:00:00.0/2009-04-06T00:00:00.0;8901.1963;7356.1372;6797.6997;558.4376;11040.2422;6244.6709;4734.1138;1510.5573;6553.1187;0.9865
2009-04-06T00:00:00.0/2009-04-07T00:00:00.0;8849.7275;7203.2129;6379.7026;823.5103;10145.1699;5989.9688;4500.2905;1489.6779;6081.5405;0.9872
2009-04-07T00:00:00.0/2009-04-08T00:00:00.0;8798.1924;6954.0322;5828.6450;1125.3870;9157.3691;4533.5239;2158.0950;2375.4292;2679.9321;0.9875
2009-04-08T00:00:00.0/2009-04-09T00:00:00.0;8746.7188;7038.7114;6397.5576;641.1539;10421.0752;2712.1167;251.3273;2460.7893;324.2600;0.9878
2009-04-09T00:00:00.0/2009-04-10T00:00:00.0;8695.2598;7026.0195;6342.5176;683.5021;10332.1943;4151.2808;1082.1448;3069.1357;1608.9542;0.9878
2009-04-10T00:00:00.0/2009-04-11T00:00:00.0;8643.8398;7047.9399;6416.1719;631.7683;10526.1729;5403.4204;2668.8135;2734.6069;4071.4224;0.9885
2009-04-11T00:00:00.0/2009-04-12T00:00:00.0;8592.4990;6963.5767;6228.5591;735.0176;10178.7451;6559.9331;5477.5625;1082.3707;7926.3716;0.9889
2009-04-12T00:00:00.0/2009-04-13T00:00:00.0;8541.2285;6843.4771;5846.7466;996.7303;9455.7637;5877.8232;4291.0562;1586.7675;6006.1187;0.9892
2009-04-13T00:00:00.0/2009-04-14T00:00:00.0;8490.0186;6881.1294;5851.6567;1029.4728;9596.1475;3023.6069;227.9329;2795.6741;392.8638;0.9896
2009-04-14T00:00:00.0/2009-04-15T00:00:00.0;8438.9756;6971.7368;6317.8623;653.8748;10550.1973;5121.4668;2458.7246;2662.7422;3667.0740;0.9851
2009-04-15T00:00:00.0/2009-04-16T00:00:00.0;8388.0645;6996.1636;6455.6812;540.4822;10901.0430;5223.8555;3360.8086;1863.0468;4544.1328;0.9854
2009-04-16T00:00:00.0/2009-04-17T00:00:00.0;8337.2793;7033.7695;6528.3574;505.4123;11123.3311;6951.9341;6374.9302;577.0036;10347.7852;0.9809
2009-04-17T00:00:00.0/2009-04-18T00:00:00.0;8286.7803;6987.3926;6505.5771;481.8154;11132.9111;6698.3198;6040.4893;657.8309;9113.7021;0.9128
2009-04-18T00:00:00.0/2009-04-19T00:00:00.0;8236.4248;6766.7627;6149.2832;617.4794;10432.5283;6116.7666;5063.7515;1053.0150;7076.4863;0.9812
2009-04-19T00:00:00.0/2009-04-20T00:00:00.0;8186.2695;6698.5947;5961.2290;737.3660;10047.8799;5800.7563;4508.5024;1292.2538;6165.9468;0.9819
2009-04-20T00:00:00.0/2009-04-21T00:00:00.0;8136.3945;6626.4028;5857.3530;769.0495;9851.0752;5503.0903;3986.8428;1516.2478;5412.3584;0.9823
2009-04-21T00:00:00.0/2009-04-22T00:00:00.0;8086.7368;6695.0479;5950.9634;744.0845;10138.4385;5970.6821;4791.5986;1179.0834;6770.4561;0.9830
2009-04-22T00:00:00.0/2009-04-23T00:00:00.0;8037.4844;6696.8550;6152.8184;544.0367;10651.1289;5998.7974;4828.3613;1170.4359;7082.7983;0.9826
2009-04-23T00:00:00.0/2009-04-24T00:00:00.0;7988.4858;6488.1304;5373.7915;1114.3387;8983.7002;5308.0288;3386.9111;1921.1179;5145.3857;0.9833
2009-04-24T00:00:00.0/2009-04-25T00:00:00.0;7939.7827;6494.8823;5712.2769;782.6055;9792.1230;6285.7710;5350.0859;935.6852;8516.5713;0.9840
2009-04-25T00:00:00.0/2009-04-26T00:00:00.0;7891.4736;6568.4658;5876.0649;692.4009;10176.3779;6129.7314;5194.3965;935.3350;8090.6421;0.9844
2009-04-26T00:00:00.0/2009-04-27T00:00:00.0;7843.5464;6432.1099;5717.5967;714.5129;9909.9951;4569.6055;2081.4797;2488.1260;3209.1267;0.9847
2009-04-27T00:00:00.0/2009-04-28T00:00:00.0;7796.0342;6395.0293;5705.7559;689.2734;9914.3428;5860.7939;4875.3638;985.4299;7524.1006;0.9851
2009-04-28T00:00:00.0/2009-04-29T00:00:00.0;7748.9219;6397.9639;5803.3750;594.5889;10221.9053;5752.0664;4723.6230;1028.4430;7196.7407;0.9854
2009-04-29T00:00:00.0/2009-04-30T00:00:00.0;7702.2627;6434.5786;5860.0674;574.5112;10401.0049;6067.6953;5329.8760;737.8191;8317.4980;0.9858
2009-04-30T00:00:00.0/2009-05-01T00:00:00.0;7656.0723;6319.0205;5729.3154;589.7049;10170.2051;5598.3838;4235.7368;1362.6472;6610.6958;0.9861
2009-05-01T00:00:00.0/2009-05-02T00:00:00.0;7610.3022;6332.4399;5721.9458;610.4942;10173.8506;5856.3838;4992.7715;863.6124;7906.8130;0.9868
2009-05-02T00:00:00.0/2009-05-03T00:00:00.0;7565.1460;6231.5469;5630.1924;601.3544;10072.7256;5596.9414;4337.7993;1259.1422;6681.6050;0.9868
2009-05-03T00:00:00.0/2009-05-04T00:00:00.0;7520.4556;6298.5977;5782.5977;515.9998;10452.1133;6116.3525;5464.0415;652.3110;9218.2598;0.9872
2009-05-04T00:00:00.0/2009-05-05T00:00:00.0;7476.2642;6249.0371;5604.1846;644.8524;10082.5293;6109.8643;5406.3472;703.5173;9032.9053;0.9878
2009-05-05T00:00:00.0/2009-05-06T00:00:00.0;7432.7349;6121.2095;5535.4521;585.7576;10001.9004;5526.6294;4622.8984;903.7311;7319.3608;0.9878
2009-05-06T00:00:00.0/2009-05-07T00:00:00.0;7389.6851;6107.0737;5532.4370;574.6366;10042.4209;4474.5239;2550.9253;1923.5986;3619.3677;0.9885
2009-05-07T00:00:00.0/2009-05-08T00:00:00.0;7347.3345;6198.8745;5720.8960;477.9782;10532.0283;5810.6602;4985.1519;825.5087;7826.5332;0.9885
2009-05-08T00:00:00.0/2009-05-09T00:00:00.0;7305.5005;6136.3154;5638.0435;498.2716;10431.7510;5721.4512;4559.8208;1161.6304;7464.3042;0.9892
2009-05-09T00:00:00.0/2009-05-10T00:00:00.0;7264.4043;6151.5503;5613.4121;538.1380;10368.6094;5944.2559;5247.4365;696.8194;9095.4248;0.9788
2009-05-10T00:00:00.0/2009-05-11T00:00:00.0;7223.9077;6074.9106;5446.5039;628.4064;10046.5439;5964.3218;5296.5151;667.8065;9238.0957;0.9847
2009-05-11T00:00:00.0/2009-05-12T00:00:00.0;7184.0908;6106.2100;5482.4883;623.7216;10148.6191;6030.3853;5384.2646;646.1206;9513.9971;0.9795
2009-05-12T00:00:00.0/2009-05-13T00:00:00.0;7144.9595;5872.3467;5104.9531;767.3936;9366.5508;5567.4019;4498.0996;1069.3022;7722.0498;0.9747
2009-05-13T00:00:00.0/2009-05-14T00:00:00.0;7106.5396;6001.1338;5339.2202;661.9131;9921.6309;5924.7529;5248.2100;676.5430;9328.5029;0.9802
2009-05-14T00:00:00.0/2009-05-15T00:00:00.0;7068.8398;5836.8237;5232.1680;604.6556;9761.6104;5698.4321;5011.1631;687.2690;8695.7695;0.9806
2009-05-15T00:00:00.0/2009-05-16T00:00:00.0;7031.8794;5832.1250;5222.1069;610.0181;9777.7275;5725.2822;5071.6143;653.6679;9022.9141;0.9809
2009-05-16T00:00:00.0/2009-05-17T00:00:00.0;6995.7188;5812.0767;5162.2974;649.7796;9692.1436;5627.4165;4843.8320;783.5844;8583.7520;0.9809
2009-05-17T00:00:00.0/2009-05-18T00:00:00.0;6960.2925;5825.7031;5256.2021;569.5009;9968.4912;5626.2666;4907.1357;719.1306;8516.6250;0.9812
2009-05-18T00:00:00.0/2009-05-19T00:00:00.0;6925.6670;5752.3672;5246.4346;505.9325;10022.0215;5612.2900;5010.2559;602.0342;8832.0928;0.9816
2009-05-19T00:00:00.0/2009-05-20T00:00:00.0;6891.8301;5687.7402;5173.1963;514.5441;9859.2734;5096.1558;3890.1765;1205.9794;6219.5908;0.9767
2009-05-20T00:00:00.0/2009-05-21T00:00:00.0;6858.8403;5581.5342;4799.0410;782.4933;8973.2861;4850.5005;3789.3853;1061.1155;5838.7012;0.9823
2009-05-21T00:00:00.0/2009-05-22T00:00:00.0;6826.7173;5606.6021;4948.9595;657.6425;9407.9766;5356.5576;4490.5454;866.0124;7869.0684;0.9823
2009-05-22T00:00:00.0/2009-05-23T00:00:00.0;6795.4028;5634.5278;5116.3003;518.2276;9871.7783;5524.9971;4920.2373;604.7598;8967.9668;0.9774
2009-05-23T00:00:00.0/2009-05-24T00:00:00.0;6764.9771;5611.2695;4869.7773;741.4923;9271.7021;5520.0977;4754.3130;765.7848;8601.3281;0.9830
2009-05-24T00:00:00.0/2009-05-25T00:00:00.0;6735.4238;5622.0591;5009.3018;612.7573;9639.6729;5530.8530;4889.5566;641.2966;8935.3633;0.9833
2009-05-25T00:00:00.0/2009-05-26T00:00:00.0;6706.8184;5588.2900;4932.4492;655.8406;9498.9746;5458.6870;4735.0596;723.6272;8576.1357;0.9833
2009-05-26T00:00:00.0/2009-05-27T00:00:00.0;6679.1060;5531.5835;4967.9985;563.5849;9660.8340;5401.9355;4775.4551;626.4805;8721.9883;0.9781
2009-05-27T00:00:00.0/2009-05-28T00:00:00.0;6652.2666;5492.7803;4989.7163;503.0636;9749.8584;5119.1074;4308.7837;810.3235;7453.0786;0.9840
2009-05-28T00:00:00.0/2009-05-29T00:00:00.0;6626.4336;5469.7695;4986.9082;482.8616;9800.7812;4202.1548;1909.7921;2292.3628;3232.6401;0.9840
2009-05-29T00:00:00.0/2009-05-30T00:00:00.0;6601.5166;5477.5386;5012.2432;465.2955;9890.3906;3449.3279;932.5506;2516.7771;1452.6852;0.9844
2009-05-30T00:00:00.0/2009-05-31T00:00:00.0;6577.5977;5619.5703;5193.4980;426.0723;10326.3145;5446.7598;4923.8530;522.9063;8893.3037;0.9844
2009-05-31T00:00:00.0/2009-06-01T00:00:00.0;6554.6055;5459.1470;4882.8574;576.2899;9612.5352;5299.4941;4634.6323;664.8621;8283.3789;0.9847
2009-06-01T00:00:00.0/2009-06-02T00:00:00.0;6532.6470;5441.1035;4974.9263;466.1772;9878.2744;4723.4082;3898.4846;824.9236;6266.7944;0.9847
2009-06-02T00:00:00.0/2009-06-03T00:00:00.0;6511.6675;5446.5728;4966.0522;480.5205;9871.7686;5269.8628;4662.6846;607.1782;8511.5029;0.9743
2009-06-03T00:00:00.0/2009-06-04T00:00:00.0;6491.6255;5452.6929;4906.3115;546.3815;9731.8428;5324.3975;4698.9321;625.4651;8730.7695;0.9854
2009-06-04T00:00:00.0/2009-06-05T00:00:00.0;6472.6709;5594.6919;5141.7065;452.9853;10334.4004;5091.1436;3959.0815;1132.0619;6960.8389;0.9851
2009-06-05T00:00:00.0/2009-06-06T00:00:00.0;6454.6929;5387.8022;4835.2842;552.5182;9617.8682;4734.3569;3309.8140;1424.5431;5621.2310;0.9858
2009-06-06T00:00:00.0/2009-06-07T00:00:00.0;6437.7900;5355.5020;4747.1689;608.3329;9393.2969;3841.0640;1202.6072;2638.4568;2040.9028;0.9858
2009-06-07T00:00:00.0/2009-06-08T00:00:00.0;6421.9097;5371.1865;4751.4697;619.7169;9430.8906;5171.8618;4427.6982;744.1633;7887.4888;0.9806
2009-06-08T00:00:00.0/2009-06-09T00:00:00.0;6407.0391;5383.1680;4760.1411;623.0272;9458.7520;5081.0952;3974.3943;1106.7008;7513.6216;0.9861
2009-06-09T00:00:00.0/2009-06-10T00:00:00.0;6393.2534;5346.8062;4867.8008;479.0054;9802.9912;5172.2935;4549.2104;623.0832;8613.2666;0.9809
2009-06-10T00:00:00.0/2009-06-11T00:00:00.0;6380.5522;5300.7134;4775.2563;525.4569;9592.7031;5176.7988;4562.0557;614.7430;8436.9893;0.9861
2009-06-11T00:00:00.0/2009-06-12T00:00:00.0;6368.8462;5255.5371;4817.7788;437.7582;9718.4941;4977.5273;4275.7954;701.7319;7707.5762;0.9861
2009-06-12T00:00:00.0/2009-06-13T00:00:00.0;6358.2490;5230.4072;4683.2949;547.1124;9365.7871;5018.1582;4270.0435;748.1152;7965.8843;0.9861
2009-06-13T00:00:00.0/2009-06-14T00:00:00.0;6348.7012;5299.7695;4787.7969;511.9724;9646.5557;5177.3579;4579.0210;598.3370;8481.2266;0.9861
2009-06-14T00:00:00.0/2009-06-15T00:00:00.0;6340.1987;5444.7417;4920.4023;524.3394;9939.0225;3938.4990;1359.4895;2579.0095;2657.2793;0.9865
2009-06-15T00:00:00.0/2009-06-16T00:00:00.0;6332.8071;5365.1777;4841.1987;523.9791;9793.3740;5153.5811;4455.2251;698.3560;8199.3281;0.9816
2009-06-16T00:00:00.0/2009-06-17T00:00:00.0;6326.4863;5382.1348;4956.8794;425.2555;10091.4600;5226.1694;4674.3564;551.8126;8642.7100;0.9865
2009-06-17T00:00:00.0/2009-06-18T00:00:00.0;6321.2080;5437.8774;4975.2700;462.6075;10113.2461;5341.9805;4822.1372;519.8431;9214.6846;0.9868
2009-06-18T00:00:00.0/2009-06-19T00:00:00.0;6317.0986;5397.1138;4957.0669;440.0465;10105.4229;5306.7549;4806.7715;499.9836;9214.4082;0.9865
2009-06-19T00:00:00.0/2009-06-20T00:00:00.0;6314.0391;5462.6738;4876.0376;586.6365;9837.5322;5342.6123;4677.8853;664.7271;8825.1748;0.9861
2009-06-20T00:00:00.0/2009-06-21T00:00:00.0;6312.0581;5453.1660;4877.9023;575.2640;9858.5127;5337.2070;4676.7993;660.4073;8885.6250;0.9865
2009-06-21T00:00:00.0/2009-06-22T00:00:00.0;6311.1226;5293.2480;4781.7783;511.4695;9675.4932;5178.1094;4587.6519;590.4576;8673.8770;0.9868
2009-06-22T00:00:00.0/2009-06-23T00:00:00.0;6311.3149;5293.8638;4717.2935;576.5702;9470.6592;4468.2070;2466.8750;2001.3319;4387.5996;0.9816
2009-06-23T00:00:00.0/2009-06-24T00:00:00.0;6312.6323;5362.7061;4858.8872;503.8189;9800.1592;4517.7974;2346.6948;2171.1028;4725.8369;0.9865
2009-06-24T00:00:00.0/2009-06-25T00:00:00.0;6314.9966;5292.2451;4816.5259;475.7193;9751.9961;4726.2661;3301.9099;1424.3564;5708.2417;0.9868
2009-06-25T00:00:00.0/2009-06-26T00:00:00.0;6318.4307;5316.0107;4860.4956;455.5152;9874.7939;5134.2480;4508.3154;625.9323;8350.3848;0.9865
2009-06-26T00:00:00.0/2009-06-27T00:00:00.0;6322.9360;5345.9116;4907.6807;438.2311;9960.3506;5178.7871;4585.0479;593.7394;8603.2305;0.9760
2009-06-27T00:00:00.0/2009-06-28T00:00:00.0;6328.5342;5348.4507;4908.3691;440.0812;9979.1143;5243.5425;4716.5762;526.9662;8968.3340;0.9865
2009-06-28T00:00:00.0/2009-06-29T00:00:00.0;6335.2002;5529.2852;5112.2959;416.9897;10452.9971;5408.6909;4881.6001;527.0906;9193.2041;0.9865
2009-06-29T00:00:00.0/2009-06-30T00:00:00.0;6342.9219;5466.7847;5036.8218;429.9630;10248.1016;5353.3657;4830.5947;522.7708;9153.7178;0.9865
2009-06-30T00:00:00.0/2009-07-01T00:00:00.0;6351.7471;5458.5381;5031.5654;426.9726;10216.4502;5353.6768;4835.5024;518.1741;9175.1445;0.9861
2009-07-01T00:00:00.0/2009-07-02T00:00:00.0;6361.5908;5528.3560;5070.9219;457.4339;10269.1045;5268.4805;4444.1562;824.3246;8198.6465;0.9809
2009-07-02T00:00:00.0/2009-07-03T00:00:00.0;6372.4731;5394.3101;4914.5498;479.7602;9904.4033;4928.9985;4040.3115;888.6873;7037.6504;0.9861
2009-07-03T00:00:00.0/2009-07-04T00:00:00.0;6384.4399;5438.5581;4970.6323;467.9259;10038.3721;5277.1455;4661.4429;615.7024;8457.1123;0.9858
2009-07-04T00:00:00.0/2009-07-05T00:00:00.0;6397.4077;5566.0264;5102.0435;463.9829;10306.9375;4995.9966;3553.6165;1442.3801;6888.7720;0.9861
2009-07-05T00:00:00.0/2009-07-06T00:00:00.0;6411.3896;5517.6123;4989.6162;527.9962;10000.4980;5320.8594;4564.7300;756.1296;8567.7939;0.9858
2009-07-06T00:00:00.0/2009-07-07T00:00:00.0;6426.4399;5515.8511;5030.0527;485.7983;10082.3076;5382.6934;4772.9790;609.7143;8881.3789;0.9854
2009-07-07T00:00:00.0/2009-07-08T00:00:00.0;6442.4604;5498.2148;5000.6440;497.5707;9968.5322;5393.9551;4798.7290;595.2259;8917.9590;0.9854
2009-07-08T00:00:00.0/2009-07-09T00:00:00.0;6459.4722;5370.6899;4789.5464;581.1439;9451.5361;5156.6382;4408.5371;748.1013;7857.5791;0.9854
2009-07-09T00:00:00.0/2009-07-10T00:00:00.0;6477.5337;5467.4458;4935.9082;531.5376;9803.8369;5182.4087;4341.2417;841.1671;7366.8071;0.9851
2009-07-10T00:00:00.0/2009-07-11T00:00:00.0;6496.5278;5617.0098;5154.4834;462.5265;10252.2764;4820.6460;3158.1213;1662.5247;5532.3032;0.9851
2009-07-11T00:00:00.0/2009-07-12T00:00:00.0;6516.5342;5659.8677;5220.2324;439.6351;10428.6201;5254.7939;4325.3335;929.4603;7564.5801;0.9795
2009-07-12T00:00:00.0/2009-07-13T00:00:00.0;6537.5244;5441.4590;4887.3623;554.0969;9573.4883;5272.7173;4563.1489;709.5686;8085.0796;0.9844
2009-07-13T00:00:00.0/2009-07-14T00:00:00.0;6559.4111;5365.1206;4830.4561;534.6642;9431.0195;3936.6963;1302.2827;2634.4136;2525.3328;0.9844
2009-07-14T00:00:00.0/2009-07-15T00:00:00.0;6582.2930;5319.0225;4767.3574;551.6650;9267.8896;3898.9932;2414.8801;1484.1130;3624.3762;0.9840
2009-07-15T00:00:00.0/2009-07-16T00:00:00.0;6606.0552;5490.8027;4995.9775;494.8252;9733.0000;4547.9541;2447.2324;2100.7219;4246.1968;0.9840
2009-07-16T00:00:00.0/2009-07-17T00:00:00.0;6630.7715;5528.6509;4977.5640;551.0870;9664.8330;4706.7451;3331.8271;1374.9178;5359.8750;0.9837
2009-07-17T00:00:00.0/2009-07-18T00:00:00.0;6656.3984;5583.7300;5050.5068;533.2230;9780.8994;5096.2812;3624.3970;1471.8840;6374.6997;0.9729
2009-07-18T00:00:00.0/2009-07-19T00:00:00.0;6682.8784;5454.7925;4895.5757;559.2166;9412.3691;4096.9370;2045.8315;2051.1055;3483.5586;0.9833
2009-07-19T00:00:00.0/2009-07-20T00:00:00.0;6710.2905;5400.1221;4707.3330;692.7891;8910.9756;3603.4985;1154.1636;2449.3352;2076.7144;0.9830
