# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2008-10-30T00:00:00.0
# Date end (ISO 8601): 2023-11-01T00:00:00.0
# Latitude (positive North, ISO 19115): -32.7259
# Longitude (positive East, ISO 19115): -60.6638
# Altitude (m): 10.00
# Time reference: True Solar Time (TST)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-12-12
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2009-02-01T00:00:00.0/2009-02-02T00:00:00.0;11435.4404;8742.6934;7591.9839;1150.7100;11000.7354;4127.1367;872.7596;3254.3772;1248.6140;0.9788
2009-02-02T00:00:00.0/2009-02-03T00:00:00.0;11395.6416;8227.1611;6850.2349;1376.9260;9830.5947;6813.5205;4421.5933;2391.9272;5452.0576;0.9847
2009-02-03T00:00:00.0/2009-02-04T00:00:00.0;11354.9668;8410.3174;7225.3140;1185.0031;10412.8174;5023.7427;1259.5759;3764.1667;2063.0999;0.9802
2009-02-04T00:00:00.0/2009-02-05T00:00:00.0;11313.4268;8478.7129;7315.1504;1163.5625;10757.9961;8471.1484;7301.1909;1169.9578;10664.8594;0.9861
2009-02-05T00:00:00.0/2009-02-06T00:00:00.0;11271.0859;8200.5889;7013.2295;1187.3591;10362.6045;2323.9417;292.3980;2031.5436;817.7473;0.9812
2009-02-06T00:00:00.0/2009-02-07T00:00:00.0;11227.8574;8762.9668;7761.1748;1001.7914;11505.2734;8660.8340;7575.1245;1085.7092;10822.5391;0.9819
2009-02-07T00:00:00.0/2009-02-08T00:00:00.0;11183.7900;8244.5762;6861.5156;1383.0598;9974.7168;2609.1111;454.1230;2154.9880;1443.6820;0.9826
2009-02-08T00:00:00.0/2009-02-09T00:00:00.0;11138.8945;8264.5332;7041.0103;1223.5226;10302.4346;7963.4673;6371.2905;1592.1770;8865.7598;0.9833
2009-02-09T00:00:00.0/2009-02-10T00:00:00.0;11093.1807;8414.5000;7503.6104;910.8892;11209.9248;8376.1328;7427.3335;948.7990;10969.3037;0.9840
2009-02-10T00:00:00.0/2009-02-11T00:00:00.0;11046.6582;7826.2524;6471.9600;1354.2926;9536.2119;1806.0394;112.1470;1693.8925;396.1775;0.9847
2009-02-11T00:00:00.0/2009-02-12T00:00:00.0;10999.3799;8424.4941;7278.4946;1145.9994;10715.3203;8356.4072;7136.9487;1219.4587;10414.9551;0.9799
2009-02-12T00:00:00.0/2009-02-13T00:00:00.0;10951.2686;8375.7324;7401.9614;973.7715;11107.1309;8049.4180;6430.2358;1619.1821;9924.5312;0.9806
2009-02-13T00:00:00.0/2009-02-14T00:00:00.0;10902.3877;8216.1162;7391.6274;824.4890;11148.8740;7870.4639;6702.2007;1168.2634;9603.7627;0.9816
2009-02-14T00:00:00.0/2009-02-15T00:00:00.0;10852.7852;8077.6499;7197.4468;880.2031;10835.5547;8045.2402;7143.5557;901.6844;10646.4307;0.9816
2009-02-15T00:00:00.0/2009-02-16T00:00:00.0;10802.3916;8172.7803;7245.0166;927.7637;10906.1006;7313.9185;5122.1279;2191.7905;7659.5132;0.9823
2009-02-16T00:00:00.0/2009-02-17T00:00:00.0;10751.2549;7684.7788;6255.9097;1428.8691;9147.9150;5402.9741;2646.7434;2756.2305;3699.2263;0.9830
2009-02-17T00:00:00.0/2009-02-18T00:00:00.0;10699.3867;7936.0386;6729.3750;1206.6633;10011.7695;7916.1655;6697.4243;1218.7411;9894.5693;0.9837
2009-02-18T00:00:00.0/2009-02-19T00:00:00.0;10646.8018;8060.3135;7299.4897;760.8235;11174.0732;8058.2114;7296.3599;761.8517;11155.4111;0.9844
2009-02-19T00:00:00.0/2009-02-20T00:00:00.0;10593.5107;7783.7974;6854.9990;928.7983;10368.5205;7281.1411;5584.9771;1696.1644;8735.6436;0.9851
2009-02-20T00:00:00.0/2009-02-21T00:00:00.0;10539.4932;7398.8867;6067.3135;1331.5729;8948.9072;2965.6689;1510.5593;1455.1096;3069.8032;0.9861
2009-02-21T00:00:00.0/2009-02-22T00:00:00.0;10484.8418;7303.8467;5686.4409;1617.4054;8291.4531;1982.9690;58.6266;1924.3423;227.1175;0.9868
2009-02-22T00:00:00.0/2009-02-23T00:00:00.0;10429.5781;7643.4253;6637.7744;1005.6512;9992.2920;2399.2437;167.2450;2231.9985;535.8745;0.9819
2009-02-23T00:00:00.0/2009-02-24T00:00:00.0;10373.6328;7843.4854;6694.7793;1148.7063;10144.1104;7373.2627;5494.7305;1878.5320;8606.1396;0.9826
2009-02-24T00:00:00.0/2009-02-25T00:00:00.0;10317.0566;7854.4702;7100.6001;753.8698;11012.5869;7781.7461;7006.9150;774.8312;10542.5811;0.9837
2009-02-25T00:00:00.0/2009-02-26T00:00:00.0;10259.8662;7871.3438;7129.6128;741.7311;11106.7393;7227.2534;5678.8931;1548.3600;8941.1748;0.9840
2009-02-26T00:00:00.0/2009-02-27T00:00:00.0;10202.0762;7766.0308;6932.5586;833.4720;10778.9111;7380.9746;6134.0576;1246.9169;9638.5918;0.9847
2009-02-27T00:00:00.0/2009-02-28T00:00:00.0;10143.7031;7573.6602;6561.2852;1012.3751;10106.9551;5181.5220;2408.1401;2773.3816;4231.6431;0.9854
2009-02-28T00:00:00.0/2009-03-01T00:00:00.0;10084.7852;7492.3223;6533.1436;959.1786;10090.7754;6825.7661;5216.7456;1609.0205;7850.1357;0.9757
2009-03-01T00:00:00.0/2009-03-02T00:00:00.0;10025.3281;7274.7212;6177.9219;1096.7993;9418.2754;7168.9175;5978.7358;1190.1815;8867.4453;0.9764
2009-03-02T00:00:00.0/2009-03-03T00:00:00.0;9965.3389;7146.9219;5902.1436;1244.7786;8966.8379;7033.1934;5721.7422;1311.4509;8410.4844;0.9771
2009-03-03T00:00:00.0/2009-03-04T00:00:00.0;9904.8350;6864.2739;5557.2129;1307.0610;8418.0869;1683.4956;124.8336;1558.6620;314.9387;0.9830
2009-03-04T00:00:00.0/2009-03-05T00:00:00.0;9843.8320;7020.9385;6019.7563;1001.1821;9305.0820;2986.0771;1013.9032;1972.1740;1966.1384;0.9837
2009-03-05T00:00:00.0/2009-03-06T00:00:00.0;9782.3789;7349.1479;6399.7275;949.4202;10026.3428;6809.1987;5353.6851;1455.5135;8222.8340;0.9844
2009-03-06T00:00:00.0/2009-03-07T00:00:00.0;9720.4697;7274.7163;6285.2251;989.4915;9860.1914;7108.7109;5936.1162;1172.5950;9021.9248;0.9854
2009-03-07T00:00:00.0/2009-03-08T00:00:00.0;9658.1143;7123.3447;6292.6343;830.7105;9983.5176;6119.8569;4188.6147;1931.2421;6607.7690;0.9753
2009-03-08T00:00:00.0/2009-03-09T00:00:00.0;9595.3311;7228.0083;6370.4990;857.5096;10134.4727;7177.5376;6262.1616;915.3759;9945.4746;0.9865
2009-03-09T00:00:00.0/2009-03-10T00:00:00.0;9532.1602;7100.2920;6182.9619;917.3300;9816.7422;5489.9043;2962.3757;2527.5286;5714.9551;0.9872
2009-03-10T00:00:00.0/2009-03-11T00:00:00.0;9468.6143;6909.3501;5719.6167;1189.7332;8953.4082;4070.1956;1030.8336;3039.3621;1544.2026;0.9830
2009-03-11T00:00:00.0/2009-03-12T00:00:00.0;9404.6934;6768.8872;5488.4648;1280.4225;8546.4980;3546.4575;1175.1096;2371.3479;2299.5020;0.9781
2009-03-12T00:00:00.0/2009-03-13T00:00:00.0;9340.3789;6893.7134;5910.4863;983.2272;9429.5205;5993.1606;4310.9761;1682.1847;6962.8071;0.9844
2009-03-13T00:00:00.0/2009-03-14T00:00:00.0;9275.8340;6871.5884;5982.3037;889.2849;9657.3223;6313.1455;4636.5063;1676.6394;7685.0840;0.9844
2009-03-14T00:00:00.0/2009-03-15T00:00:00.0;9210.9336;6752.3179;5887.3989;864.9190;9497.1094;6276.9810;4719.4668;1557.5139;7614.7192;0.9594
2009-03-15T00:00:00.0/2009-03-16T00:00:00.0;9145.7393;7021.9551;6104.1743;917.7812;9895.1191;6313.8828;4413.0864;1900.7963;7417.6147;0.9809
2009-03-16T00:00:00.0/2009-03-17T00:00:00.0;9080.2432;6656.8721;5652.1221;1004.7499;9098.5059;2517.0540;664.7216;1852.3324;1574.4745;0.9767
2009-03-17T00:00:00.0/2009-03-18T00:00:00.0;9014.5811;6897.9180;5996.5352;901.3826;9804.8525;6831.9385;5856.9180;975.0204;9366.5781;0.9826
2009-03-18T00:00:00.0/2009-03-19T00:00:00.0;8948.6484;6780.2949;5910.8325;869.4624;9726.2646;6431.2007;5034.3325;1396.8684;8288.0732;0.9830
2009-03-19T00:00:00.0/2009-03-20T00:00:00.0;8882.4678;6727.2446;5935.3989;791.8460;9851.8486;6721.2583;5924.4814;796.7766;9723.8994;0.9840
2009-03-20T00:00:00.0/2009-03-21T00:00:00.0;8816.1426;6651.3076;5866.3252;784.9824;9773.1074;6620.3735;5804.8003;815.5731;9443.6992;0.9792
2009-03-21T00:00:00.0/2009-03-22T00:00:00.0;8749.6914;6575.6631;5800.1050;775.5585;9710.0918;6556.6372;5769.7495;786.8877;9466.1016;0.9851
2009-03-22T00:00:00.0/2009-03-23T00:00:00.0;8683.0176;6388.0366;5572.2441;815.7921;9315.7588;6228.3359;5257.7417;970.5941;8322.4824;0.9861
2009-03-23T00:00:00.0/2009-03-24T00:00:00.0;8616.2666;6274.4492;5337.2744;937.1747;8865.5254;5590.5361;3473.4658;2117.0701;5315.5195;0.9868
2009-03-24T00:00:00.0/2009-03-25T00:00:00.0;8549.4512;6164.3809;5137.3921;1026.9886;8526.7402;5737.7832;3960.4670;1777.3163;6978.5747;0.9875
2009-03-25T00:00:00.0/2009-03-26T00:00:00.0;8482.4834;6240.4336;5393.3203;847.1129;9109.3232;5239.7432;2967.5569;2272.1863;4842.3076;0.9830
2009-03-26T00:00:00.0/2009-03-27T00:00:00.0;8415.5117;6204.3032;5388.4478;815.8555;9149.4014;5770.9526;4434.6064;1336.3466;6872.2368;0.9837
2009-03-27T00:00:00.0/2009-03-28T00:00:00.0;8348.4980;6104.6587;5239.0605;865.5984;8899.2656;6036.8115;5145.6597;891.1517;8447.8154;0.9840
2009-03-28T00:00:00.0/2009-03-29T00:00:00.0;8281.5215;6140.9072;5404.6230;736.2844;9339.7119;6005.5815;5100.6074;904.9742;8856.6787;0.9847
2009-03-29T00:00:00.0/2009-03-30T00:00:00.0;8214.4932;6061.1528;5326.8804;734.2726;9208.7803;6049.6904;5306.4443;743.2463;9133.9326;0.9858
2009-03-30T00:00:00.0/2009-03-31T00:00:00.0;8147.5366;5749.1724;4740.7256;1008.4467;8018.3916;5397.1133;4032.4719;1364.6414;6720.1641;0.9809
2009-03-31T00:00:00.0/2009-04-01T00:00:00.0;8080.6738;5639.0430;4343.1650;1295.8782;7252.0127;1946.7271;113.4539;1833.2732;247.3673;0.9816
2009-04-01T00:00:00.0/2009-04-02T00:00:00.0;8013.8301;5879.5234;4920.0962;959.4272;8482.6670;5460.8091;4124.0708;1336.7383;6485.9502;0.9826
2009-04-02T00:00:00.0/2009-04-03T00:00:00.0;7947.1313;5599.2866;4569.6758;1029.6105;7832.5181;1179.6550;82.2610;1097.3940;251.3242;0.9833
2009-04-03T00:00:00.0/2009-04-04T00:00:00.0;7880.5908;5188.9248;3659.6558;1529.2692;6207.1636;4011.0645;2165.6765;1845.3882;3294.0518;0.9840
2009-04-04T00:00:00.0/2009-04-05T00:00:00.0;7814.1318;5630.9106;4553.5078;1077.4031;7854.1343;2133.7974;507.4276;1626.3696;1435.1293;0.9847
2009-04-05T00:00:00.0/2009-04-06T00:00:00.0;7747.8945;5753.9233;4916.4214;837.5020;8738.9746;5677.6704;4794.5425;883.1277;8281.7139;0.9854
2009-04-06T00:00:00.0/2009-04-07T00:00:00.0;7681.8423;5719.5615;5012.0732;707.4882;9026.0225;5522.3379;4571.6309;950.7070;8329.7900;0.9858
2009-04-07T00:00:00.0/2009-04-08T00:00:00.0;7616.0449;5616.2939;4976.7720;639.5217;9045.5195;5448.6680;4651.5459;797.1221;8064.8418;0.9865
2009-04-08T00:00:00.0/2009-04-09T00:00:00.0;7550.4087;5577.2983;4770.6309;806.6677;8576.1494;4239.0835;2102.0974;2136.9863;4030.1509;0.9823
2009-04-09T00:00:00.0/2009-04-10T00:00:00.0;7485.0732;5265.4482;4242.0933;1023.3553;7561.6123;4285.8545;2434.8604;1850.9940;4423.8555;0.9830
2009-04-10T00:00:00.0/2009-04-11T00:00:00.0;7420.0552;5464.4619;4666.6587;797.8032;8481.8408;5097.6079;3845.4626;1252.1454;6821.0405;0.9837
2009-04-11T00:00:00.0/2009-04-12T00:00:00.0;7355.3008;5304.1973;4523.6201;780.5770;8269.0674;4680.9932;3176.9966;1503.9965;6100.5449;0.9840
2009-04-12T00:00:00.0/2009-04-13T00:00:00.0;7290.8188;5318.0884;4479.1621;838.9258;8198.7822;5248.4380;4356.5518;891.8865;7750.8901;0.9851
2009-04-13T00:00:00.0/2009-04-14T00:00:00.0;7226.7241;5210.9360;4399.7378;811.1982;8106.0425;5087.8657;4210.2598;877.6060;7272.6812;0.9806
2009-04-14T00:00:00.0/2009-04-15T00:00:00.0;7163.0474;5045.4331;4063.5623;981.8711;7413.2075;3359.5798;1555.6462;1803.9336;2405.0322;0.9812
2009-04-15T00:00:00.0/2009-04-16T00:00:00.0;7099.7046;5071.1929;4148.4570;922.7357;7664.9199;4363.3130;2594.3818;1768.9310;4652.9263;0.9816
2009-04-16T00:00:00.0/2009-04-17T00:00:00.0;7036.7588;5090.6533;4230.1138;860.5394;7893.6816;4605.5645;3201.0049;1404.5594;6134.3218;0.9823
2009-04-17T00:00:00.0/2009-04-18T00:00:00.0;6974.2852;5094.7212;4274.7524;819.9691;7997.9844;4338.3271;2799.5327;1538.7946;5211.4551;0.9149
2009-04-18T00:00:00.0/2009-04-19T00:00:00.0;6912.1929;4746.2939;3620.6799;1125.6143;6618.7080;3060.1663;1711.8295;1348.3369;2541.7817;0.9837
2009-04-19T00:00:00.0/2009-04-20T00:00:00.0;6850.6035;5048.0186;4208.4658;839.5529;7988.8911;4251.2646;3136.9812;1114.2834;5134.6631;0.9844
2009-04-20T00:00:00.0/2009-04-21T00:00:00.0;6789.5396;5053.6260;4255.1284;798.4979;8182.6909;4687.5718;3649.7368;1037.8346;6233.8784;0.9847
2009-04-21T00:00:00.0/2009-04-22T00:00:00.0;6728.9629;4933.5562;4162.1396;771.4163;8034.4058;3721.0378;2264.1191;1456.9186;3715.1367;0.9854
2009-04-22T00:00:00.0/2009-04-23T00:00:00.0;6668.9141;4766.8975;3841.9963;924.9011;7334.0356;4394.7158;3272.9026;1121.8131;5451.7944;0.9861
2009-04-23T00:00:00.0/2009-04-24T00:00:00.0;6609.4150;4549.7681;3458.8313;1090.9366;6547.6079;3231.7410;1405.2126;1826.5283;2827.4165;0.9868
2009-04-24T00:00:00.0/2009-04-25T00:00:00.0;6550.5381;4803.0264;4000.9207;802.1058;7809.9277;4262.6895;2817.0593;1445.6302;5337.5625;0.9819
2009-04-25T00:00:00.0/2009-04-26T00:00:00.0;6492.2256;4614.2461;3834.1182;780.1280;7484.3403;4441.0874;3518.4072;922.6801;6528.8384;0.9826
2009-04-26T00:00:00.0/2009-04-27T00:00:00.0;6434.5269;4608.1416;3769.1792;838.9622;7391.3164;4275.2036;3176.7517;1098.4517;6090.2808;0.9833
2009-04-27T00:00:00.0/2009-04-28T00:00:00.0;6377.4639;4714.6826;4102.1270;612.5556;8284.0107;4714.6836;4102.1279;612.5556;8283.9990;0.9840
2009-04-28T00:00:00.0/2009-04-29T00:00:00.0;6321.1133;4711.2290;4130.1318;581.0972;8433.4072;4683.5903;4079.9036;603.6868;8268.5410;0.9844
2009-04-29T00:00:00.0/2009-04-30T00:00:00.0;6265.4023;4578.1045;3994.5020;583.6024;8168.3232;4452.9375;3753.5898;699.3474;7314.0762;0.9799
2009-04-30T00:00:00.0/2009-05-01T00:00:00.0;6210.3853;4449.9209;3775.7729;674.1480;7656.0107;4122.5723;3157.9707;964.6018;5903.0352;0.9809
2009-05-01T00:00:00.0/2009-05-02T00:00:00.0;6156.1255;4464.3276;3799.9746;664.3528;7785.0303;4155.4272;3163.8247;991.6028;6308.3389;0.9809
2009-05-02T00:00:00.0/2009-05-03T00:00:00.0;6102.5752;4520.6201;3951.2532;569.3669;8237.8340;4337.7920;3589.8870;747.9052;7126.9683;0.9816
2009-05-03T00:00:00.0/2009-05-04T00:00:00.0;6049.7744;4582.3359;4048.3672;533.9688;8534.3936;4389.0273;3663.7041;725.3234;7230.5376;0.9823
2009-05-04T00:00:00.0/2009-05-05T00:00:00.0;5997.7402;4345.8037;3675.9641;669.8395;7626.8701;3315.6094;1456.1807;1859.4287;2693.0447;0.9830
2009-05-05T00:00:00.0/2009-05-06T00:00:00.0;5946.5400;4392.9028;3745.5696;647.3335;7866.9639;3160.3210;1765.9658;1394.3552;3901.5171;0.9833
2009-05-06T00:00:00.0/2009-05-07T00:00:00.0;5896.1104;4445.8921;3918.7810;527.1111;8391.3193;3568.3713;1911.8345;1656.5370;3704.3833;0.9840
2009-05-07T00:00:00.0/2009-05-08T00:00:00.0;5846.4961;4316.3677;3629.7693;686.5983;7674.7480;4116.2295;3287.2810;828.9485;6689.1216;0.9847
2009-05-08T00:00:00.0/2009-05-09T00:00:00.0;5797.7119;4271.7241;3632.2908;639.4337;7743.7471;4224.7837;3577.2122;647.5714;7405.7422;0.9854
2009-05-09T00:00:00.0/2009-05-10T00:00:00.0;5749.8774;4239.7124;3627.4397;612.2726;7761.1006;3784.5398;2708.5193;1076.0206;5341.8745;0.9854
2009-05-10T00:00:00.0/2009-05-11T00:00:00.0;5702.8354;3984.1960;3274.9019;709.2943;6945.3291;3578.1704;2335.4011;1242.7693;4438.4731;0.9809
2009-05-11T00:00:00.0/2009-05-12T00:00:00.0;5656.6699;3822.5542;2988.2590;834.2953;6299.7485;2292.8369;710.2427;1582.5941;1415.1956;0.9812
2009-05-12T00:00:00.0/2009-05-13T00:00:00.0;5611.4395;3753.0942;2703.3125;1049.7817;5641.3267;2696.1453;1376.7423;1319.4030;2550.7886;0.9767
2009-05-13T00:00:00.0/2009-05-14T00:00:00.0;5567.1348;3770.7227;2877.5447;893.1779;6103.3130;545.9309;91.7006;454.2303;180.4397;0.9823
2009-05-14T00:00:00.0/2009-05-15T00:00:00.0;5523.7197;4151.8818;3665.1045;486.7773;8181.2427;3844.9583;3051.6682;793.2900;6703.7837;0.9830
2009-05-15T00:00:00.0/2009-05-16T00:00:00.0;5481.2344;4098.3228;3571.3948;526.9280;7979.4844;3970.1323;3324.9675;645.1649;6961.1035;0.9837
2009-05-16T00:00:00.0/2009-05-17T00:00:00.0;5439.7910;3952.2622;3359.8188;592.4433;7487.2461;3453.0845;2219.4666;1233.6179;4148.5547;0.9837
2009-05-17T00:00:00.0/2009-05-18T00:00:00.0;5399.2520;3785.6311;3130.9905;654.6407;6946.3145;1377.4198;115.6417;1261.7781;419.2840;0.9792
2009-05-18T00:00:00.0/2009-05-19T00:00:00.0;5359.6807;3636.5896;2742.4617;894.1281;5977.3389;2172.1746;842.8171;1329.3574;2102.2297;0.9799
2009-05-19T00:00:00.0/2009-05-20T00:00:00.0;5321.1948;3871.9192;3240.7505;631.1686;7277.5220;3713.3328;2977.9932;735.3397;6403.8613;0.9747
2009-05-20T00:00:00.0/2009-05-21T00:00:00.0;5283.6479;3515.4712;2652.4746;862.9966;5777.1372;1951.1061;392.4273;1558.6787;903.6376;0.9806
2009-05-21T00:00:00.0/2009-05-22T00:00:00.0;5247.1489;3516.6404;2787.1482;729.4922;6197.6445;3207.8025;2224.4141;983.3885;4821.6729;0.9809
2009-05-22T00:00:00.0/2009-05-23T00:00:00.0;5211.7031;3549.5400;2861.5430;687.9969;6434.3462;3459.3335;2699.1501;760.1833;5782.3076;0.9760
2009-05-23T00:00:00.0/2009-05-24T00:00:00.0;5177.2993;3425.8635;2629.6555;796.2081;5855.8779;3356.0471;2516.8667;839.1803;5437.0679;0.9816
2009-05-24T00:00:00.0/2009-05-25T00:00:00.0;5143.9219;3427.8379;2638.3386;789.4992;5899.5503;3198.4966;2203.4146;995.0820;4762.3237;0.9823
2009-05-25T00:00:00.0/2009-05-26T00:00:00.0;5111.6909;3500.3970;2864.4512;635.9457;6517.1104;2043.4269;1041.5538;1001.8730;2427.9473;0.9823
2009-05-26T00:00:00.0/2009-05-27T00:00:00.0;5080.4727;3698.4243;3091.7471;606.6773;7164.4463;3010.9456;1982.0277;1028.9178;4299.9058;0.9778
2009-05-27T00:00:00.0/2009-05-28T00:00:00.0;5050.3789;3611.8525;2907.7109;704.1416;6713.4702;1585.7043;100.0457;1485.6587;235.4491;0.9830
2009-05-28T00:00:00.0/2009-05-29T00:00:00.0;5021.4297;3616.1042;2963.9233;652.1810;6872.0679;3351.8994;2412.4724;939.4271;5263.4082;0.9833
2009-05-29T00:00:00.0/2009-05-30T00:00:00.0;4993.5254;3523.0310;2843.1509;679.8799;6583.9204;1447.2013;403.8250;1043.3763;954.6141;0.9840
2009-05-30T00:00:00.0/2009-05-31T00:00:00.0;4966.8096;3379.4377;2469.9392;909.4986;5629.6265;589.8563;1.4030;588.4533;2.9825;0.9840
2009-05-31T00:00:00.0/2009-06-01T00:00:00.0;4941.1899;3478.7495;2766.1526;712.5970;6417.3125;1873.1121;615.3695;1257.7426;1273.6803;0.9844
2009-06-01T00:00:00.0/2009-06-02T00:00:00.0;4916.6641;3650.0708;3163.8167;486.2542;7585.6460;3453.6853;2760.6523;693.0330;6324.9814;0.9851
2009-06-02T00:00:00.0/2009-06-03T00:00:00.0;4893.3745;3689.2839;3169.2090;520.0749;7621.2188;3450.0413;2703.8098;746.2315;6235.8081;0.9694
2009-06-03T00:00:00.0/2009-06-04T00:00:00.0;4871.1851;3555.4839;3053.8252;501.6587;7340.6455;3011.3674;1789.3708;1221.9966;4240.8740;0.9799
2009-06-04T00:00:00.0/2009-06-05T00:00:00.0;4850.1943;3443.8838;2859.2146;584.6692;6786.0850;3194.5574;2267.0596;927.4979;5270.2715;0.9806
2009-06-05T00:00:00.0/2009-06-06T00:00:00.0;4830.3247;3578.6606;3112.1008;466.5598;7553.5728;3466.4727;2895.5244;570.9483;6583.4673;0.9806
2009-06-06T00:00:00.0/2009-06-07T00:00:00.0;4811.6318;3548.8792;3073.2510;475.6283;7450.6084;3312.2551;2516.3733;795.8818;5670.9268;0.9809
2009-06-07T00:00:00.0/2009-06-08T00:00:00.0;4794.1123;3477.4275;2946.7134;530.7142;7112.7710;2927.5352;1739.5273;1188.0078;3810.4292;0.9760
2009-06-08T00:00:00.0/2009-06-09T00:00:00.0;4777.8105;3409.3171;2751.3320;657.9851;6582.7622;1755.4382;218.4609;1536.9773;642.1116;0.9812
2009-06-09T00:00:00.0/2009-06-10T00:00:00.0;4762.6494;3442.9905;2929.3972;513.5933;7108.3989;2940.2891;2020.7888;919.5002;4496.9971;0.9764
2009-06-10T00:00:00.0/2009-06-11T00:00:00.0;4748.7197;3410.7546;2914.9668;495.7879;7099.9600;2815.8203;1708.2241;1107.5961;3955.2742;0.9816
2009-06-11T00:00:00.0/2009-06-12T00:00:00.0;4735.9673;3500.7183;3025.4333;475.2848;7418.8169;3089.3877;2237.8320;851.5555;5143.8950;0.9816
2009-06-12T00:00:00.0/2009-06-13T00:00:00.0;4724.4014;3511.4541;3025.3787;486.0755;7431.1357;3375.6184;2781.1987;594.4197;6327.7344;0.9819
2009-06-13T00:00:00.0/2009-06-14T00:00:00.0;4714.0469;3516.5017;3066.8589;449.6429;7575.1821;3488.3853;3009.0894;479.2961;7116.1304;0.9819
2009-06-14T00:00:00.0/2009-06-15T00:00:00.0;4704.8589;3448.5962;2914.8447;533.7516;7122.8179;3009.4854;1928.4475;1081.0380;4844.2769;0.9823
2009-06-15T00:00:00.0/2009-06-16T00:00:00.0;4696.9121;3194.0361;2489.1223;704.9138;5946.0547;1024.9966;20.1656;1004.8310;43.2535;0.9771
2009-06-16T00:00:00.0/2009-06-17T00:00:00.0;4690.1621;3557.3789;3119.5593;437.8196;7756.6914;3523.9309;3046.1506;477.7803;7150.2812;0.9823
2009-06-17T00:00:00.0/2009-06-18T00:00:00.0;4684.6255;3400.5103;2865.6328;534.8774;7009.7017;2883.9617;1788.8108;1095.1509;3970.4556;0.9823
2009-06-18T00:00:00.0/2009-06-19T00:00:00.0;4680.3052;3248.2903;2641.3523;606.9379;6373.6104;2881.0979;1836.9509;1044.1469;4300.4258;0.9819
2009-06-19T00:00:00.0/2009-06-20T00:00:00.0;4677.1865;3179.4878;2496.8628;682.6249;6014.0874;1059.1689;201.5875;857.5814;908.8635;0.9823
2009-06-20T00:00:00.0/2009-06-21T00:00:00.0;4675.2705;3121.9695;2434.2585;687.7109;5807.8281;386.9374;0.0031;386.9343;0.0124;0.9823
2009-06-21T00:00:00.0/2009-06-22T00:00:00.0;4674.5337;3216.4448;2507.9775;708.4675;6011.4434;1625.5524;181.7157;1443.8367;458.8112;0.9826
2009-06-22T00:00:00.0/2009-06-23T00:00:00.0;4675.0762;3274.8215;2606.9265;667.8951;6270.9229;1280.3278;114.8831;1165.4446;535.0781;0.9771
2009-06-23T00:00:00.0/2009-06-24T00:00:00.0;4676.7969;3432.6948;2888.8574;543.8374;7066.9526;3379.4048;2767.2783;612.1265;6391.0464;0.9823
2009-06-24T00:00:00.0/2009-06-25T00:00:00.0;4679.7158;3553.6536;3092.5525;461.1010;7674.6553;3433.1235;2868.8135;564.3101;6624.0586;0.9823
2009-06-25T00:00:00.0/2009-06-26T00:00:00.0;4683.8311;3481.6455;3005.3208;476.3246;7424.7617;3162.3032;2393.2478;769.0555;5251.5337;0.9823
2009-06-26T00:00:00.0/2009-06-27T00:00:00.0;4689.1924;3346.8782;2700.5354;646.3429;6541.2051;2685.9907;1619.0922;1066.8987;3175.6614;0.9715
